datetime,datenum,year,month,day,data_mean_global,data_mean_nh,data_mean_sh
1776-03-15,648746,1776,3,15,280.059784084371,281.314251679342,278.80531648940104
1776-04-15,648777,1776,4,15,280.304728166694,281.853257631122,278.756198702267
1776-05-15,648807,1776,5,15,280.253389780123,281.761987266125,278.74479229412003
1776-06-15,648838,1776,6,15,279.526071183313,280.253033276735,278.799109089892
1776-07-15,648868,1776,7,15,277.891746133391,276.97722511802397,278.806267148758
1776-08-15,648899,1776,8,15,276.294524960695,273.922056004715,278.666993916675
1776-09-15,648930,1776,9,15,276.260038322837,274.025196162827,278.494880482847
1776-10-15,648960,1776,10,15,277.301969361144,276.139456124699,278.464482597588
1776-11-15,648991,1776,11,15,278.31129224951803,278.02348131643504,278.599103182602
1776-12-15,649021,1776,12,15,278.953053325418,279.27086588978904,278.63524076104596
1777-01-15,649052,1777,1,15,279.417772324078,280.098634802401,278.736909845756
1777-02-15,649083,1777,2,15,279.804935262988,280.758929891526,278.850940634449
1777-03-15,649111,1777,3,15,280.150947814037,281.405557722509,278.896337905564
1777-04-15,649142,1777,4,15,280.395675073163,281.944346851091,278.847003295234
1777-05-15,649172,1777,5,15,280.34419118446897,281.852930983973,278.835451384965
1777-06-15,649203,1777,6,15,279.616789973389,280.343894380312,278.88968556646597
1777-07-15,649233,1777,7,15,277.98243676382197,277.068058061957,278.896815465688
1777-08-15,649264,1777,8,15,276.385233452882,274.01290681040297,278.75756009536
1777-09-15,649295,1777,9,15,276.350802266014,274.116102419505,278.585502112522
1777-10-15,649325,1777,10,15,277.39281891670504,276.230447993762,278.555189839648
1777-11-15,649356,1777,11,15,278.402252441791,278.114583822209,278.68992106137404
1777-12-15,649386,1777,12,15,279.04414428145003,279.362099159322,278.726189403577
1778-01-15,649417,1778,1,15,279.509009273635,280.19001406545897,278.82800448181
1778-02-15,649448,1778,2,15,279.89632853855096,280.85046548059,278.942191596511
1778-03-15,649476,1778,3,15,280.242502850811,281.497255072784,278.98775062883703
1778-04-15,649507,1778,4,15,280.487392409069,282.036206500499,278.938578317639
1778-05-15,649537,1778,5,15,280.436066460148,281.944948573153,278.927184347143
1778-06-15,649568,1778,6,15,279.708813932201,280.43606065262503,278.981567211776
1778-07-15,649598,1778,7,15,278.07459525184396,277.16035886348,278.988831640209
1778-08-15,649629,1778,8,15,276.477507418913,274.105323089935,278.84969174788995
1778-09-15,649660,1778,9,15,276.443167761569,274.208610228561,278.677725294576
1778-10-15,649690,1778,10,15,277.485248797549,276.323020188107,278.647477406991
1778-11-15,649721,1778,11,15,278.494724290431,278.20719798435,278.782250596512
1778-12-15,649751,1778,12,15,279.136642749633,279.454739941007,278.818545558259
1779-01-15,649782,1779,1,15,279.601526083237,280.282673188562,278.920378977911
1779-02-15,649813,1779,2,15,279.988862481573,280.943141737114,279.034583226032
1779-03-15,649841,1779,3,15,280.335059789379,281.58995432485403,279.080165253904
1779-04-15,649872,1779,4,15,280.579985275436,282.128941680367,279.031028870504
1779-05-15,649902,1779,5,15,280.528715256693,282.037739683199,279.019690830186
1779-06-15,649933,1779,6,15,279.801545731427,280.528934765352,279.074156697501
1779-07-15,649963,1779,7,15,278.167444196385,277.253350121522,279.081538271248
1779-08-15,649994,1779,8,15,276.570514721522,274.198472706046,278.942556736998
1779-09-15,650025,1779,9,15,276.536381705131,274.301966485625,278.770796924637
1779-10-15,650055,1779,10,15,277.578722263304,276.416635967364,278.740808559245
1779-11-15,650086,1779,11,15,278.588499036518,278.301115043938,278.875883029097
1779-12-15,650116,1779,12,15,279.230743173319,279.548982678194,278.912503668444
1780-01-15,650147,1780,1,15,279.695959202628,280.377248621454,279.014669783801
1780-02-15,650178,1780,2,15,280.083617935612,281.038039504654,279.12919636657
1780-03-15,650207,1780,3,15,280.430109837844,281.68514668682,279.175072988868
1780-04-15,650238,1780,4,15,280.675284798943,282.224383517376,279.12618608051
1780-05-15,650268,1780,5,15,280.624201756694,282.133368496702,279.11503501668597
1780-06-15,650299,1780,6,15,279.897139330212,280.624670677639,279.169607982785
1780-07-15,650329,1780,7,15,278.263047637079,277.349095875717,279.17699939844
1780-08-15,650360,1780,8,15,276.666013368088,274.294113666113,279.03791307006304
1780-09-15,650391,1780,9,15,276.631643542368,274.397370636363,278.865916448373
1780-10-15,650421,1780,10,15,277.673601720233,276.511657737794,278.835545702673
1780-11-15,650452,1780,11,15,278.682869069511,278.395627390432,278.970110748589
1780-12-15,650482,1780,12,15,279.324511494289,279.64289331266497,279.00612967591303
1781-01-15,650513,1781,1,15,279.789068414402,280.47050014673,279.10763668207403
1781-02-15,650544,1781,2,15,280.176045531929,281.130609414473,279.22148164938596
1781-03-15,650572,1781,3,15,280.521868203361,281.77704736583803,279.26668904088405
1781-04-15,650603,1781,4,15,280.766421209229,282.315662241163,279.217180177295
1781-05-15,650633,1781,5,15,280.714798378233,282.22410743174197,279.205489324724
1781-06-15,650664,1781,6,15,279.987313220401,280.714986881329,279.259639559473
1781-07-15,650694,1781,7,15,278.35295074423,277.43914129636903,279.26676019209
1781-08-15,650725,1781,8,15,276.755832531427,274.384075142954,279.127589919901
1781-09-15,650756,1781,9,15,276.72160049203603,274.487469899532,278.95573108454
1781-10-15,650786,1781,10,15,277.763948939273,276.602147270335,278.925750608212
1781-11-15,650817,1781,11,15,278.773844054995,278.486744689418,279.060943420572
1781-12-15,650847,1781,12,15,279.416307953541,279.734832085419,279.097783821664
1782-01-15,650878,1782,1,15,279.881835792315,280.563409838144,279.20026174648604
1782-02-15,650909,1782,2,15,280.269889010964,281.22459520700903,279.31518281492
1782-03-15,650937,1782,3,15,280.616848703545,281.872170179524,279.36152722756697
1782-04-15,650968,1782,4,15,280.86255538815897,282.411938733594,279.313172042724
1782-05-15,650998,1782,5,15,280.81205863107397,282.321509998085,279.30260726406397
1782-06-15,651029,1782,6,15,280.08562767988496,280.813443654315,279.357811705456
1782-07-15,651059,1782,7,15,278.452203280657,277.538536146298,279.365870415016
1782-08-15,651090,1782,8,15,276.855862752667,274.484247677695,279.22747782764
1782-09-15,651121,1782,9,15,276.822203743525,274.588215464523,279.056192022528
1782-10-15,651151,1782,10,15,277.86487905747504,276.703219702038,279.026538412911
1782-11-15,651182,1782,11,15,278.87485406513304,278.587897013057,279.161811117209
1782-12-15,651212,1782,12,15,279.517181547211,279.83584799259,279.198515101832
1783-01-15,651243,1783,1,15,279.982388175478,280.664104534809,279.300671816148
1783-02-15,651274,1783,2,15,280.36996690394903,281.324815413496,279.415118394404
1783-03-15,651302,1783,3,15,280.716330341046,281.971794130526,279.460866551567
1783-04-15,651333,1783,4,15,280.961350519236,282.51087617817296,279.4118248603
1783-05-15,651363,1783,5,15,280.910108519152,282.419702199664,279.400514838641
1783-06-15,651394,1783,6,15,280.18290510275904,280.91086339069,279.454946814829
1783-07-15,651424,1783,7,15,278.548712530485,277.635187709627,279.462237351343
1783-08-15,651455,1783,8,15,276.951639635974,274.580166874503,279.323112397446
1783-09-15,651486,1783,9,15,276.917315581202,274.683469615701,279.151161546703
1783-10-15,651516,1783,10,15,277.959423745367,276.797906703431,279.120940787302
1783-11-15,651547,1783,11,15,278.968941592102,278.682126853527,279.255756330677
1783-12-15,651577,1783,12,15,279.61091698542197,279.929725744303,279.29210822654204
1784-01-15,651608,1784,1,15,280.075871036729,280.757729709561,279.394012363898
1784-02-15,651639,1784,2,15,280.46329113967397,281.418281962721,279.508300316626
1784-03-15,651668,1784,3,15,280.809584342311,282.065190445292,279.55397823933
1784-04-15,651699,1784,4,15,281.05461711674,282.604285089178,279.504949144303
1784-05-15,651729,1784,5,15,281.003464983233,282.513200977245,279.49372898922
1784-06-15,651760,1784,6,15,280.276423143383,281.004523744815,279.548322541952
1784-07-15,651790,1784,7,15,278.642458297257,277.729075789901,279.555840804614
1784-08-15,651821,1784,8,15,277.04567371813204,274.674343270162,279.417004166101
1784-09-15,651852,1784,9,15,277.011693007615,274.777989355616,279.245396659615
1784-10-15,651882,1784,10,15,278.05419396386503,276.89281923543,279.21556869229903
1784-11-15,651913,1784,11,15,279.064145724037,278.777473298964,279.35081814911
1784-12-15,651943,1784,12,15,279.706583138776,280.025534211157,279.387632066394
1785-01-15,651974,1785,1,15,280.172013879243,280.854014865576,279.490012892911
1785-02-15,652005,1785,2,15,280.559911898853,281.515045035401,279.604778762304
1785-03-15,652033,1785,3,15,280.906670805422,282.162419221904,279.650922388939
1785-04-15,652064,1785,4,15,281.152143630813,282.701953916752,279.602333344874
1785-05-15,652094,1785,5,15,281.101392455056,282.61127076257003,279.591514147542
1785-06-15,652125,1785,6,15,280.374699039511,281.102941954444,279.646456124577
1785-07-15,652155,1785,7,15,278.741016644002,277.82777645014704,279.654256837858
1785-08-15,652186,1785,8,15,277.144435101571,274.773246967102,279.515623236039
1785-09-15,652217,1785,9,15,277.110564573587,274.877003235088,279.344125912085
1785-10-15,652247,1785,10,15,278.153069595718,276.991837180785,279.31430201065103
1785-11-15,652278,1785,11,15,279.162918129868,278.87638801829604,279.44944824144
1785-12-15,652308,1785,12,15,279.805163837682,280.124257223564,279.48607045179904
1786-01-15,652339,1786,1,15,280.270335106762,280.952478406596,279.588191806927
1786-02-15,652370,1786,2,15,280.65792660695803,281.61320205700804,279.702651156908
1786-03-15,652398,1786,3,15,281.004352662528,282.260243392511,279.748461932544
1786-04-15,652429,1786,4,15,281.249487021772,282.799439621212,279.699534422331
1786-05-15,652459,1786,5,15,281.19841248116103,282.708433102176,279.688391860145
1786-06-15,652490,1786,6,15,280.47143151848996,281.199816746924,279.743046290055
1786-07-15,652520,1786,7,15,278.837518110026,277.924420229672,279.75061599037997
1786-08-15,652551,1786,8,15,277.240782805246,274.869736984279,279.611828626213
1786-09-15,652582,1786,9,15,277.20685648196,274.973437456962,279.440275506957
1786-10-15,652612,1786,10,15,278.249424303051,277.088334201619,279.41051440448297
1786-11-15,652643,1786,11,15,279.25946282805097,278.973075029981,279.545850626122
1786-12-15,652673,1786,12,15,279.90200964489,280.221245344274,279.582773945506
1787-01-15,652704,1787,1,15,280.367573991178,281.049859604513,279.68528837784197
1787-02-15,652735,1787,2,15,280.75563138677,281.711049150321,279.800213623219
1787-03-15,652763,1787,3,15,281.10257700592996,282.358610049415,279.84654396244497
1787-04-15,652794,1787,4,15,281.348265446966,282.898360359907,279.798170534024
1787-05-15,652824,1787,5,15,281.297760356353,282.80792329087,279.78759742183604
1787-06-15,652855,1787,6,15,280.571345061895,281.299872603831,279.842817519959
1787-07-15,652885,1787,7,15,278.937974389864,278.025018823011,279.850929956716
1787-08-15,652916,1787,8,15,277.341739739742,274.970836232276,279.712643247208
1787-09-15,652947,1787,9,15,277.308252839348,275.074976127852,279.541529550844
1787-10-15,652977,1787,10,15,278.351179722054,277.190231934124,279.512127509985
1787-11-15,653008,1787,11,15,279.36148525224996,279.07523976768,279.647730736819
1787-12-15,653038,1787,12,15,280.004214358097,280.323592370982,279.684836345212
1788-01-15,653069,1788,1,15,280.46988666647803,281.152314593315,279.787458739641
1788-02-15,653100,1788,2,15,280.857988086521,281.813548163573,279.902428009469
1788-03-15,653129,1788,3,15,281.20492418176,282.461099538746,279.94874882477404
1788-04-15,653160,1788,4,15,281.450559939775,283.000797166218,279.900322713332
1788-05-15,653190,1788,5,15,281.399969396313,282.910274644331,279.88966414829497
1788-06-15,653221,1788,6,15,280.67344626845,281.40211612388697,279.944776413013
1788-07-15,653251,1788,7,15,279.039955771728,278.127142518376,279.952769025079
1788-08-15,653282,1788,8,15,277.443599694903,275.072838500938,279.814360888868
1788-09-15,653313,1788,9,15,277.410000155065,275.17686575707,279.64313455306
1788-10-15,653343,1788,10,15,278.452833573555,277.292028099126,279.613639047985
1788-11-15,653374,1788,11,15,279.46307277017297,279.176969599104,279.749175941241
1788-12-15,653404,1788,12,15,280.105763025271,280.425283351658,279.786242698885
1789-01-15,653435,1789,1,15,280.571422827238,281.253993067576,279.8888525869
1789-02-15,653466,1789,2,15,280.959536946706,281.91523933726,280.003834556153
1789-03-15,653494,1789,3,15,281.306509808717,282.562827479205,280.05019213823
1789-04-15,653525,1789,4,15,281.552205262357,283.102584802301,280.001825722413
1789-05-15,653555,1789,5,15,281.501696204878,283.012143766398,279.991248643359
1789-06-15,653586,1789,6,15,280.775275214862,281.5040873838,280.046463045924
1789-07-15,653616,1789,7,15,279.14190636935797,278.22923542950804,280.054577309208
1789-08-15,653647,1789,8,15,277.545690318627,275.17507143816397,279.916309199091
1789-09-15,653678,1789,9,15,277.51224804126304,275.27925595677004,279.745240125757
1789-10-15,653708,1789,10,15,278.55525482011905,277.39459165919,279.71591798104697
1789-11-15,653739,1789,11,15,279.565682031064,279.279721173497,279.851642888631
1789-12-15,653769,1789,12,15,280.208571664395,280.528234304283,279.888909024507
1790-01-15,653800,1790,1,15,280.674438254498,281.357150808337,279.991725700659
1790-02-15,653831,1790,2,15,281.062762617514,282.018607321569,280.10691791345903
1790-03-15,653859,1790,3,15,281.409945223989,282.66640520797796,280.153485240001
1790-04-15,653890,1790,4,15,281.655845968514,283.20636782196,280.105324115069
1790-05-15,653920,1790,5,15,281.605533793848,283.116123668869,280.094943918828
1790-06-15,653951,1790,6,15,280.879297324077,281.608251806517,280.150342841638
1790-07-15,653981,1790,7,15,279.246096681757,278.33356805540797,280.158625308106
1790-08-15,654012,1790,8,15,277.650028562654,275.279551995692,280.020505129617
1790-09-15,654043,1790,9,15,277.61670999086897,275.383860219877,279.849559761861
1790-10-15,654073,1790,10,15,278.659812294758,277.499291447331,279.820333142184
1790-11-15,654104,1790,11,15,279.670303471923,279.38448492785705,279.956122015989
1790-12-15,654134,1790,12,15,280.313225304733,280.633030258122,279.993420351344
1791-01-15,654165,1791,1,15,280.77909321403,281.461948081371,280.09623834669
1791-02-15,654196,1791,2,15,281.167388903793,282.12337592135,280.211401886237
1791-03-15,654224,1791,3,15,281.514513732406,282.771116029896,280.257911434916
1791-04-15,654255,1791,4,15,281.76032848230096,283.310992649248,280.209664315355
1791-05-15,654285,1791,5,15,281.70990298407503,283.220635172596,280.199170795553
1791-06-15,654316,1791,6,15,280.98352674965196,281.712623545593,280.254429953712
1791-07-15,654346,1791,7,15,279.350160789427,278.437774476579,280.262547102275
1791-08-15,654377,1791,8,15,277.753902687007,275.383568433546,280.124236940467
1791-09-15,654408,1791,9,15,277.720370354329,275.487662896838,279.95307781182004
1791-10-15,654438,1791,10,15,278.76323600758997,277.602857473664,279.923614541515
1791-11-15,654469,1791,11,15,279.773468270852,279.487792040288,280.05914450141603
1791-12-15,654499,1791,12,15,280.416107293248,280.736054560139,280.096160026358
1792-01-15,654530,1792,1,15,280.881665693263,281.564662874105,280.198668512421
1792-02-15,654561,1792,2,15,281.26962236212,282.225751693177,280.313493031062
1792-03-15,654590,1792,3,15,281.616375845446,282.873120456437,280.359631234454
1792-04-15,654621,1792,4,15,281.861784112917,283.412590593365,280.31097763247004
1792-05-15,654651,1792,5,15,281.810914182375,283.32178868439803,280.300039680352
1792-06-15,654682,1792,6,15,281.084052752988,281.81329186242994,280.354813643545
1792-07-15,654712,1792,7,15,279.45015802239396,278.53791402304796,280.362402021741
1792-08-15,654743,1792,8,15,277.853324761445,275.48313282148496,280.223516701404
1792-09-15,654774,1792,9,15,277.819168069321,275.586602925332,280.051733213311
1792-10-15,654804,1792,10,15,278.861357349464,277.70112112904,280.021593569888
1792-11-15,654835,1792,11,15,279.87085896513804,279.585325048075,280.156392882201
