,datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
25,777,2,2,15,15-Feb-0002 00:00:00,278.215698947627,279.16803918171297,277.26335871354
26,805,2,3,15,15-Mar-0002 00:00:00,278.558433522793,279.811377177355,277.30548986823203
27,836,2,4,15,15-Apr-0002 00:00:00,278.799005782756,280.345999447316,277.252012118196
28,866,2,5,15,15-May-0002 00:00:00,278.74256707592997,280.249616902607,277.235517249254
29,897,2,6,15,15-Jun-0002 00:00:00,278.009488432056,278.734891006693,277.28408585741903
30,927,2,7,15,15-Jul-0002 00:00:00,276.368812379345,275.45271998573503,277.28490477295503
31,958,2,8,15,15-Aug-0002 00:00:00,274.764718019218,272.390665825536,277.1387702129
32,989,2,9,15,15-Sep-0002 00:00:00,274.722904781432,272.486467524262,276.959342038602
33,1019,2,10,15,15-Oct-0002 00:00:00,275.75712639999597,274.59300620693296,276.921246593059
34,1050,2,11,15,15-Nov-0002 00:00:00,276.758433197122,276.469003447962,277.047862946283
35,1080,2,12,15,15-Dec-0002 00:00:00,277.39194871457994,277.708130603416,277.07576682574404
36,1111,3,1,15,15-Jan-0003 00:00:00,277.848269891913,278.527489835242,277.16904994858396
37,1142,3,2,15,15-Feb-0003 00:00:00,278.226957773202,279.179298007288,277.274617539115
38,1170,3,3,15,15-Mar-0003 00:00:00,278.564460932359,279.817404586921,277.31151727779803
39,1201,3,4,15,15-Apr-0003 00:00:00,278.800662871243,280.34765653580297,277.253669206683
40,1231,3,5,15,15-May-0003 00:00:00,278.740655523088,280.247705349765,277.233605696412
41,1262,3,6,15,15-Jun-0003 00:00:00,278.004750502457,278.730153077094,277.27934792782
42,1292,3,7,15,15-Jul-0003 00:00:00,276.361930922383,275.445838528773,277.278023315993
43,1323,3,8,15,15-Aug-0003 00:00:00,274.756316469107,272.382264275425,277.130368662789
44,1354,3,9,15,15-Sep-0003 00:00:00,274.713547157208,272.477109900038,276.94998441437804
45,1384,3,10,15,15-Oct-0003 00:00:00,275.747317305517,274.583197112454,276.91143749857997
46,1415,3,11,15,15-Nov-0003 00:00:00,276.748617821069,276.459188071909,277.03804757023
47,1445,3,12,15,15-Dec-0003 00:00:00,277.382512830453,277.69869471928797,277.066330941617
48,1476,4,1,15,15-Jan-0004 00:00:00,277.83953985803396,278.518759801363,277.160319914705
49,1507,4,2,15,15-Feb-0004 00:00:00,278.219201825291,279.171542059377,277.266861591204
50,1536,4,3,15,15-Mar-0004 00:00:00,278.557901374062,279.810845028624,277.304957719501
51,1567,4,4,15,15-Apr-0004 00:00:00,278.795480869068,280.342474533628,277.248487204508
52,1597,4,5,15,15-May-0004 00:00:00,278.73699088462797,280.244040711305,277.229941057952
53,1628,4,6,15,15-Jun-0004 00:00:00,278.00270167639303,278.72810425102995,277.277299101756
54,1658,4,7,15,15-Jul-0004 00:00:00,276.361554998479,275.445462604869,277.277647392089
55,1689,4,8,15,15-Aug-0004 00:00:00,274.757629178216,272.383576984534,277.131681371898
56,1720,4,9,15,15-Sep-0004 00:00:00,274.71652287126597,272.48008561409597,276.952960128436
57,1750,4,10,15,15-Oct-0004 00:00:00,275.751889037547,274.587768844484,276.91600923061003
58,1781,4,11,15,15-Nov-0004 00:00:00,276.75467722517897,276.465247476019,277.04410697433997
59,1811,4,12,15,15-Dec-0004 00:00:00,277.389910201836,277.706092090671,277.073728313
60,1842,5,1,15,15-Jan-0005 00:00:00,277.848084132971,278.5273040763,277.16886418964197
61,1873,5,2,15,15-Feb-0005 00:00:00,278.228661705663,279.18100193974897,277.276321471576
62,1901,5,3,15,15-Mar-0005 00:00:00,278.568034276624,279.820977931186,277.315090622063
63,1932,5,4,15,15-Apr-0005 00:00:00,278.806064172409,280.353057836969,277.25907050785
64,1962,5,5,15,15-May-0005 00:00:00,278.747823522954,280.254873349631,277.240773696278
65,1993,5,6,15,15-Jun-0005 00:00:00,278.013604139525,278.739006714162,277.288201564888
66,2023,5,7,15,15-Jul-0005 00:00:00,276.372369331854,275.456276938244,277.288461725464
67,2054,5,8,15,15-Aug-0005 00:00:00,274.768218982887,272.39416678920503,277.142271176569
68,2085,5,9,15,15-Sep-0005 00:00:00,274.72677330390303,272.49033604673303,276.963210561073
69,2115,5,10,15,15-Oct-0005 00:00:00,275.761706810436,274.597586617373,276.92582700349897
70,2146,5,11,15,15-Nov-0005 00:00:00,276.763990606222,276.474560857062,277.05342035538297
71,2176,5,12,15,15-Dec-0005 00:00:00,277.398669014552,277.71485090338797,277.082487125716
72,2207,6,1,15,15-Jan-0006 00:00:00,277.856259756493,278.535479699822,277.17703981316396
73,2238,6,2,15,15-Feb-0006 00:00:00,278.23624683233,279.188587066416,277.283906598243
74,2266,6,3,15,15-Mar-0006 00:00:00,278.575033673344,279.827977327906,277.322090018783
75,2297,6,4,15,15-Apr-0006 00:00:00,278.812482762559,280.359476427119,277.265489098
76,2327,6,5,15,15-May-0006 00:00:00,278.753665595891,280.260715422568,277.246615769215
77,2358,6,6,15,15-Jun-0006 00:00:00,278.018873350582,278.74427592521903,277.293470775945
78,2388,6,7,15,15-Jul-0006 00:00:00,276.377068702346,275.460976308736,277.293161095956
79,2419,6,8,15,15-Aug-0006 00:00:00,274.77235090010504,272.398298706423,277.146403093787
80,2450,6,9,15,15-Sep-0006 00:00:00,274.730339521119,272.493902263949,276.966776778289
81,2480,6,10,15,15-Oct-0006 00:00:00,275.764708446899,274.600588253836,276.928828639962
82,2511,6,11,15,15-Nov-0006 00:00:00,276.76642814716,276.476998398,277.055857896321
83,2541,6,12,15,15-Dec-0006 00:00:00,277.40054231117296,277.716724200009,277.084360422337
84,2572,7,1,15,15-Jan-0007 00:00:00,277.857568025982,278.536787969311,277.17834808265303
85,2603,7,2,15,15-Feb-0007 00:00:00,278.236988688334,279.18932892242003,277.284648454247
86,2631,7,3,15,15-Mar-0007 00:00:00,278.575212666994,279.82815632155604,277.322269012433
87,2662,7,4,15,15-Apr-0007 00:00:00,278.81211938215097,280.359113046711,277.265125717592
88,2692,7,5,15,15-May-0007 00:00:00,278.752798839342,280.25984866601897,277.245749012666
89,2723,7,6,15,15-Jun-0007 00:00:00,278.017560725432,278.742963300069,277.292158150795
90,2753,7,7,15,15-Jul-0007 00:00:00,276.375386225755,275.459293832145,277.291478619365
91,2784,7,8,15,15-Aug-0007 00:00:00,274.770393098856,272.396340905174,277.14444529253797
92,2815,7,9,15,15-Sep-0007 00:00:00,274.728219431614,272.491782174444,276.964656688784
93,2845,7,10,15,15-Oct-0007 00:00:00,275.762557615164,274.598437422101,276.926677808227
94,2876,7,11,15,15-Nov-0007 00:00:00,276.76439662883996,276.47496687968,277.05382637800096
95,2906,7,12,15,15-Dec-0007 00:00:00,277.398798671536,277.714980560372,277.08261678270003
96,2937,8,1,15,15-Jan-0008 00:00:00,277.856299339917,278.535519283246,277.177079396588
97,2968,8,2,15,15-Feb-0008 00:00:00,278.236400500856,279.18874073494203,277.284060266769
98,2997,8,3,15,15-Mar-0008 00:00:00,278.575510745981,279.82845440054297,277.32256709142
99,3028,8,4,15,15-Apr-0008 00:00:00,278.81346057175597,280.360454236316,277.266466907197
100,3058,8,5,15,15-May-0008 00:00:00,278.755282755863,280.26233258253995,277.248232929187
101,3089,8,6,15,15-Jun-0008 00:00:00,278.021229757309,278.746632331946,277.295827182672
102,3119,8,7,15,15-Jul-0008 00:00:00,276.380225533574,275.46413313996396,277.29631792718396
103,3150,8,8,15,15-Aug-0008 00:00:00,274.776330615344,272.402278421662,277.150382809026
104,3181,8,9,15,15-Sep-0008 00:00:00,274.735125861644,272.498688604474,276.971563118814
105,3211,8,10,15,15-Oct-0008 00:00:00,275.770246435751,274.606126242688,276.934366628814
106,3242,8,11,15,15-Nov-0008 00:00:00,276.77262408914504,276.483194339985,277.062053838306
107,3272,8,12,15,15-Dec-0008 00:00:00,277.407263792861,277.72344568169603,277.091081904025
108,3303,9,1,15,15-Jan-0009 00:00:00,277.864643915711,278.54386385904,277.185423972382
109,3334,9,2,15,15-Feb-0009 00:00:00,278.244209108772,279.196549342858,277.291868874685
110,3362,9,3,15,15-Mar-0009 00:00:00,278.58234042675497,279.835284081317,277.329396772194
111,3393,9,4,15,15-Apr-0009 00:00:00,278.818943559054,280.365937223614,277.271949894494
112,3423,9,5,15,15-May-0009 00:00:00,278.75914911115296,280.26619893783,277.252099284477
113,3454,9,6,15,15-Jun-0009 00:00:00,278.023307369864,278.748709944501,277.297904795227
114,3484,9,7,15,15-Jul-0009 00:00:00,276.380440120468,275.46434772685797,277.29653251407797
115,3515,9,8,15,15-Aug-0009 00:00:00,274.774705721458,272.400653527776,277.14875791514
116,3546,9,9,15,15-Sep-0009 00:00:00,274.731782859661,272.495345602491,276.968220116831
117,3576,9,10,15,15-Oct-0009 00:00:00,275.76540452615603,274.601284333093,276.929524719219
118,3607,9,11,15,15-Nov-0009 00:00:00,276.766600300229,276.477170551069,277.05603004939
119,3637,9,12,15,15-Dec-0009 00:00:00,277.400472980717,277.716654869552,277.08429109188097
120,3668,10,1,15,15-Jan-0010 00:00:00,277.857598764236,278.536818707565,277.17837882090697
121,3699,10,2,15,15-Feb-0010 00:00:00,278.23752012965303,279.18986036374,277.285179895567
122,3727,10,3,15,15-Mar-0010 00:00:00,278.576684326831,279.829627981393,277.32374067227
123,3758,10,4,15,15-Apr-0010 00:00:00,278.814919922915,280.361913587475,277.267926258355
124,3788,10,5,15,15-May-0010 00:00:00,278.757238999579,280.264288826256,277.250189172903
125,3819,10,6,15,15-Jun-0010 00:00:00,278.023873305377,278.749275880014,277.29847073073995
126,3849,10,7,15,15-Jul-0010 00:00:00,276.383726087333,275.467633693723,277.299818480943
127,3880,10,8,15,15-Aug-0010 00:00:00,274.780837165683,272.406784972001,277.15488935936503
128,3911,10,9,15,15-Sep-0010 00:00:00,274.740766688995,272.504329431825,276.977203946165
129,3941,10,10,15,15-Oct-0010 00:00:00,275.777129110092,274.613008917029,276.94124930315496
130,3972,10,11,15,15-Nov-0010 00:00:00,276.780835470002,276.491405720842,277.070265219163
131,4002,10,12,15,15-Dec-0010 00:00:00,277.416870029304,277.733051918139,277.100688140468
132,4033,11,1,15,15-Jan-0011 00:00:00,277.875690446357,278.55491038968603,277.19647050302797
133,4064,11,2,15,15-Feb-0011 00:00:00,278.256720661772,279.209060895858,277.30438042768503
134,4092,11,3,15,15-Mar-0011 00:00:00,278.596312915199,279.849256569761,277.343369260638
135,4123,11,4,15,15-Apr-0011 00:00:00,278.834340587613,280.381334252173,277.287346923053
136,4153,11,5,15,15-May-0011 00:00:00,278.775912942388,280.282962769065,277.268863115712
137,4184,11,6,15,15-Jun-0011 00:00:00,278.041359034049,278.766761608686,277.315956459412
138,4214,11,7,15,15-Jul-0011 00:00:00,276.399679415587,275.48358702197703,277.31577180919703
139,4245,11,8,15,15-Aug-0011 00:00:00,274.795011213206,272.420959019524,277.16906340688803
140,4276,11,9,15,15-Sep-0011 00:00:00,274.753011881444,272.51657462427397,276.989449138614
141,4306,11,10,15,15-Oct-0011 00:00:00,275.78739317909196,274.623272986029,276.951513372155
142,4337,11,11,15,15-Nov-0011 00:00:00,276.78916345314497,276.499733703985,277.07859320230597
143,4367,11,12,15,15-Dec-0011 00:00:00,277.423404270153,277.73958615898897,277.107222381317
144,4398,12,1,15,15-Jan-0012 00:00:00,277.880670594442,278.55989053777097,277.201450651113
145,4429,12,2,15,15-Feb-0012 00:00:00,278.260483672592,279.212823906678,277.308143438505
146,4458,12,3,15,15-Mar-0012 00:00:00,278.599280471351,279.852224125913,277.34633681679003
147,4489,12,4,15,15-Apr-0012 00:00:00,278.836918386669,280.383912051229,277.28992472211
148,4519,12,5,15,15-May-0012 00:00:00,278.778441574686,280.285491401363,277.27139174801005
149,4550,12,6,15,15-Jun-0012 00:00:00,278.044113611393,278.76951618603,277.318711036756
150,4580,12,7,15,15-Jul-0012 00:00:00,276.402869571253,275.48677717764303,277.31896196486304
151,4611,12,8,15,15-Aug-0012 00:00:00,274.798781101936,272.424728908254,277.172833295618
152,4642,12,9,15,15-Sep-0012 00:00:00,274.75744017945,272.52100292228,276.99387743662004
153,4672,12,10,15,15-Oct-0012 00:00:00,275.792493084056,274.628372890993,276.956613277119
154,4703,12,11,15,15-Nov-0012 00:00:00,276.794882684218,276.505452935058,277.08431243337895
155,4733,12,12,15,15-Dec-0012 00:00:00,277.42962506795396,277.745806956789,277.113443179118
156,4764,13,1,15,15-Jan-0013 00:00:00,277.887209721059,278.566429664388,277.20798977773
157,4795,13,2,15,15-Feb-0013 00:00:00,278.267092411583,279.219432645669,277.314752177496
158,4823,13,3,15,15-Mar-0013 00:00:00,278.605650766343,279.858594420905,277.352707111782
159,4854,13,4,15,15-Apr-0013 00:00:00,278.842753227112,280.38974689167196,277.295759562553
160,4884,13,5,15,15-May-0013 00:00:00,278.783500658946,280.29055048562304,277.27645083227003
161,4915,13,6,15,15-Jun-0013 00:00:00,278.048214165625,278.773616740262,277.322811590988
162,4945,13,7,15,15-Jul-0013 00:00:00,276.40588634939496,275.489793955785,277.321978743005
163,4976,13,8,15,15-Aug-0013 00:00:00,274.80064638571497,272.426594192033,277.174698579397
164,5007,13,9,15,15-Sep-0013 00:00:00,274.75814377838,272.52170652121004,276.99458103555
165,5037,13,10,15,15-Oct-0013 00:00:00,275.792082335435,274.62796214237204,276.956202528498
166,5068,13,11,15,15-Nov-0013 00:00:00,276.793462453132,276.50403270397203,277.082892202293
167,5098,13,12,15,15-Dec-0013 00:00:00,277.427357747275,277.74353963611003,277.11117585843897
168,5129,14,1,15,15-Jan-0014 00:00:00,277.884315231446,278.563535174775,277.205095288117
169,5160,14,2,15,15-Feb-0014 00:00:00,278.26384820148104,279.216188435567,277.311507967394
170,5188,14,3,15,15-Mar-0014 00:00:00,278.60238855669604,279.85533221125803,277.349444902135
171,5219,14,4,15,15-Apr-0014 00:00:00,278.839804916686,280.386798581246,277.292811252127
172,5249,14,5,15,15-May-0014 00:00:00,278.781153031902,280.288202858579,277.27410320522597
173,5280,14,6,15,15-Jun-0014 00:00:00,278.046707440563,278.7721100152,277.32130486592604
174,5310,14,7,15,15-Jul-0014 00:00:00,276.405414179351,275.489321785741,277.321506572961
175,5341,14,8,15,15-Aug-0014 00:00:00,274.801355858163,272.42730366448103,277.175408051845
176,5372,14,9,15,15-Sep-0014 00:00:00,274.760135415231,272.523698158061,276.996572672401
177,5402,14,10,15,15-Oct-0014 00:00:00,275.795410093037,274.631289899974,276.9595302861
178,5433,14,11,15,15-Nov-0014 00:00:00,276.79813372227,276.50870397311,277.087563471431
179,5463,14,12,15,15-Dec-0014 00:00:00,277.433333353173,277.749515242009,277.117151464337
180,5494,15,1,15,15-Jan-0015 00:00:00,277.891509433763,278.570729377092,277.212289490434
181,5525,15,2,15,15-Feb-0015 00:00:00,278.272128694314,279.22446892840003,277.319788460227
182,5553,15,3,15,15-Mar-0015 00:00:00,278.61157766656504,279.86452132112703,277.358634012004
183,5584,15,4,15,15-Apr-0015 00:00:00,278.849707565104,280.396701229664,277.30271390054503
184,5614,15,5,15,15-May-0015 00:00:00,278.791585230095,280.298635056772,277.284535403419
185,5645,15,6,15,15-Jun-0015 00:00:00,278.057497597968,278.782900172605,277.332095023331
186,5675,15,7,15,15-Jul-0015 00:00:00,276.416403103617,275.500310710007,277.332495497227
187,5706,15,8,15,15-Aug-0015 00:00:00,274.812396755149,272.43834456146703,277.186448948831
188,5737,15,9,15,15-Sep-0015 00:00:00,274.771093889006,272.534656631836,277.007531146176
189,5767,15,10,15,15-Oct-0015 00:00:00,275.806164145885,274.642043952822,276.970284338948
190,5798,15,11,15,15-Nov-0015 00:00:00,276.808573754683,276.519144005523,277.098003503844
191,5828,15,12,15,15-Dec-0015 00:00:00,277.443362163854,277.75954405269,277.127180275018
192,5859,16,1,15,15-Jan-0016 00:00:00,277.901042219627,278.580262162956,277.221822276298
193,5890,16,2,15,15-Feb-0016 00:00:00,278.28109305048804,279.233433284574,277.328752816402
194,5919,16,3,15,15-Mar-0016 00:00:00,278.619913536468,279.87285719103,277.366969881907
195,5950,16,4,15,15-Apr-0016 00:00:00,278.857368644747,280.404362309307,277.310374980187
196,5980,16,5,15,15-May-0016 00:00:00,278.79854322899297,280.30559305567,277.29149340231703
197,6011,16,6,15,15-Jun-0016 00:00:00,278.063742818868,278.789145393505,277.338340244231
198,6041,16,7,15,15-Jul-0016 00:00:00,276.421944442499,275.505852048889,277.338036836109
199,6072,16,8,15,15-Aug-0016 00:00:00,274.817261701226,272.443209507544,277.191313894908
200,6103,16,9,15,15-Sep-0016 00:00:00,274.775328524724,272.538891267554,277.011765781894
201,6133,16,10,15,15-Oct-0016 00:00:00,275.809833146921,274.645712953858,276.973953339984
202,6164,16,11,15,15-Nov-0016 00:00:00,276.811760389949,276.522330640789,277.10119013911
203,6194,16,12,15,15-Dec-0016 00:00:00,277.446168295493,277.762350184328,277.129986406657
204,6225,17,1,15,15-Jan-0017 00:00:00,277.903588303016,278.582808246345,277.224368359687
205,6256,17,2,15,15-Feb-0017 00:00:00,278.283518134236,279.235858368322,277.331177900149
206,6284,17,3,15,15-Mar-0017 00:00:00,278.622375113737,279.875318768299,277.369431459176
207,6315,17,4,15,15-Apr-0017 00:00:00,278.860027024889,280.407020689449,277.31303336033
208,6345,17,5,15,15-May-0017 00:00:00,278.801531582471,280.30858140914796,277.294481755795
209,6376,17,6,15,15-Jun-0017 00:00:00,278.06716372793204,278.792566302569,277.341761153295
210,6406,17,7,15,15-Jul-0017 00:00:00,276.42586990118696,275.50977750757704,277.341962294797
211,6437,17,8,15,15-Aug-0017 00:00:00,274.82173311536303,272.447680921681,277.195785309045
212,6468,17,9,15,15-Sep-0017 00:00:00,274.780356711921,272.543919454751,277.016793969091
213,6498,17,10,15,15-Oct-0017 00:00:00,275.815398336579,274.651278143516,276.979518529642
214,6529,17,11,15,15-Nov-0017 00:00:00,276.817812223253,276.528382474093,277.10724197241404
215,6559,17,12,15,15-Dec-0017 00:00:00,277.452625825417,277.76880771425203,277.136443936581
216,6590,18,1,15,15-Jan-0018 00:00:00,277.910339994322,278.58955993765096,277.231120050993
217,6621,18,2,15,15-Feb-0018 00:00:00,278.290421863471,279.242762097557,277.338081629384
218,6649,18,3,15,15-Mar-0018 00:00:00,278.629258228912,279.882201883474,277.376314574351
219,6680,18,4,15,15-Apr-0018 00:00:00,278.866702346531,280.413696011091,277.31970868197203
220,6710,18,5,15,15-May-0018 00:00:00,278.807836408234,280.314886234911,277.300786581558
221,6741,18,6,15,15-Jun-0018 00:00:00,278.072965776509,278.798368351146,277.347563201872
222,6771,18,7,15,15-Jul-0018 00:00:00,276.43106731231,275.5149749187,277.34715970592003
223,6802,18,8,15,15-Aug-0018 00:00:00,274.826254449803,272.452202256121,277.200306643485
224,6833,18,9,15,15-Sep-0018 00:00:00,274.784160951491,272.547723694321,277.020598208661
225,6863,18,10,15,15-Oct-0018 00:00:00,275.81847488412603,274.654354691063,276.982595077189
226,6894,18,11,15,15-Nov-0018 00:00:00,276.820180902667,276.530751153507,277.109610651828
227,6924,18,12,15,15-Dec-0018 00:00:00,277.454336881627,277.770518770463,277.138154992791
228,6955,19,1,15,15-Jan-0019 00:00:00,277.911474093294,278.590694036623,277.232254149965
229,6986,19,2,15,15-Feb-0019 00:00:00,278.291090092213,279.243430326299,277.338749858126
230,7014,19,3,15,15-Mar-0019 00:00:00,278.62960208730703,279.882545741869,277.376658432746
231,7045,19,4,15,15-Apr-0019 00:00:00,278.86688347086897,280.413877135429,277.31988980631
232,7075,19,5,15,15-May-0019 00:00:00,278.808004402454,280.315054229131,277.300954575778
233,7106,19,6,15,15-Jun-0019 00:00:00,278.073251814302,278.79865438893904,277.347849239665
234,7136,19,7,15,15-Jul-0019 00:00:00,276.431584137122,275.515491743512,277.34767653073203
235,7167,19,8,15,15-Aug-0019 00:00:00,274.82709637483504,272.453044181153,277.201148568517
236,7198,19,9,15,15-Sep-0019 00:00:00,274.785403859694,272.548966602524,277.02184111686404
237,7228,19,10,15,15-Oct-0019 00:00:00,275.82017622821,274.656056035147,276.98429642127303
238,7259,19,11,15,15-Nov-0019 00:00:00,276.822379705093,276.532949955933,277.111809454254
239,7289,19,12,15,15-Dec-0019 00:00:00,277.45705373461004,277.77323562344503,277.14087184577403
240,7320,20,1,15,15-Jan-0020 00:00:00,277.91471115880404,278.593931102133,277.235491215475
241,7351,20,2,15,15-Feb-0020 00:00:00,278.294831101972,279.247171336058,277.34249086788503
242,7380,20,3,15,15-Mar-0020 00:00:00,278.633812342811,279.88675599737303,277.38086868825
243,7411,20,4,15,15-Apr-0020 00:00:00,278.871512443135,280.418506107695,277.324518778576
244,7441,20,5,15,15-May-0020 00:00:00,278.812994740169,280.32004456684604,277.305944913493
245,7472,20,6,15,15-Jun-0020 00:00:00,278.078541210574,278.803943785211,277.353138635937
246,7502,20,7,15,15-Jul-0020 00:00:00,276.43710532904,275.52101293543,277.35319772265
247,7533,20,8,15,15-Aug-0020 00:00:00,274.832777143469,272.458724949787,277.206829337151
248,7564,20,9,15,15-Sep-0020 00:00:00,274.791167030095,272.554729772925,277.02760428726504
249,7594,20,10,15,15-Oct-0020 00:00:00,275.82593966940897,274.661819476346,276.990059862472
250,7625,20,11,15,15-Nov-0020 00:00:00,276.828056330101,276.538626580941,277.117486079262
251,7655,20,12,15,15-Dec-0020 00:00:00,277.46255150042003,277.778733389256,277.146369611584
252,7686,21,1,15,15-Jan-0021 00:00:00,277.91993306638904,278.599153009718,277.24071312306
253,7717,21,2,15,15-Feb-0021 00:00:00,278.299675196286,279.252015430372,277.347334962199
254,7745,21,3,15,15-Mar-0021 00:00:00,278.638171712789,279.891115367351,277.385228058228
255,7776,21,4,15,15-Apr-0021 00:00:00,278.87527898609,280.42227265065,277.32828532153
256,7806,21,5,15,15-May-0021 00:00:00,278.816084104516,280.323133931193,277.30903427784
257,7837,21,6,15,15-Jun-0021 00:00:00,278.080903023161,278.80630559779803,277.355500448524
258,7867,21,7,15,15-Jul-0021 00:00:00,276.438723228748,275.522630835138,277.354815622358
259,7898,21,8,15,15-Aug-0021 00:00:00,274.833668781212,272.45961658753,277.207720974894
260,7929,21,9,15,15-Sep-0021 00:00:00,274.79138406882197,272.554946811652,277.027821325992
261,7959,21,10,15,15-Oct-0021 00:00:00,275.825567784099,274.661447591036,276.989687977162
262,7990,21,11,15,15-Nov-0021 00:00:00,276.82721520777,276.53778545861,277.116644956931
263,8020,21,12,15,15-Dec-0021 00:00:00,277.461394840115,277.77757672895,277.145212951279
264,8051,22,1,15,15-Jan-0022 00:00:00,277.91864857919,278.597868522519,277.23942863586103
265,8082,22,2,15,15-Feb-0022 00:00:00,278.298484605308,279.250824839394,277.346144371221
266,8110,22,3,15,15-Mar-0022 00:00:00,278.637330753178,279.89027440774,277.38438709861697
267,8141,22,4,15,15-Apr-0022 00:00:00,278.875070686821,280.422064351381,277.328077022262
268,8171,22,5,15,15-May-0022 00:00:00,278.816762576106,280.323812402783,277.30971274943
269,8202,22,6,15,15-Jun-0022 00:00:00,278.08266500579,278.808067580427,277.357262431153
270,8232,22,7,15,15-Jul-0022 00:00:00,276.44170784994,275.52561545633,277.35780024355
271,8263,22,8,15,15-Aug-0022 00:00:00,274.83795755583196,272.46390536215,277.212009749514
272,8294,22,9,15,15-Sep-0022 00:00:00,274.797000899076,272.560563641906,277.033438156246
273,8324,22,10,15,15-Oct-0022 00:00:00,275.832478959537,274.668358766474,276.99659915259997
274,8355,22,11,15,15-Nov-0022 00:00:00,276.835329405283,276.545899656123,277.124759154444
275,8385,22,12,15,15-Dec-0022 00:00:00,277.470563123937,277.786745012773,277.154381235101
276,8416,23,1,15,15-Jan-0023 00:00:00,277.928664400897,278.607884344226,277.249444457568
277,8447,23,2,15,15-Feb-0023 00:00:00,278.309083803817,279.261424037903,277.35674356973
278,8475,23,3,15,15-Mar-0023 00:00:00,278.64819155475,279.901135209312,277.395247900189
279,8506,23,4,15,15-Apr-0023 00:00:00,278.885820003677,280.432813668237,277.338826339117
280,8536,23,5,15,15-May-0023 00:00:00,278.82704773499296,280.33409756167003,277.319997908317
281,8567,23,6,15,15-Jun-0023 00:00:00,278.0922000543,278.817602628937,277.36679747966303
282,8597,23,7,15,15-Jul-0023 00:00:00,276.450274375472,275.534181981862,277.366366769082
283,8628,23,8,15,15-Aug-0023 00:00:00,274.845404685591,272.471352491909,277.21945687927297
284,8659,23,9,15,15-Sep-0023 00:00:00,274.803245300075,272.566808042905,277.039682557245
285,8689,23,10,15,15-Oct-0023 00:00:00,275.837504838596,274.67338464553296,277.001625031659
286,8720,23,11,15,15-Nov-0023 00:00:00,276.839188509029,276.549758759869,277.12861825819
287,8750,23,12,15,15-Dec-0023 00:00:00,277.473374738802,277.789556627637,277.157192849966
288,8781,24,1,15,15-Jan-0024 00:00:00,277.930615353122,278.609835296451,277.251395409793
289,8812,24,2,15,15-Feb-0024 00:00:00,278.310428459449,279.262768693535,277.358088225362
290,8841,24,3,15,15-Mar-0024 00:00:00,278.649251819643,279.90219547420503,277.396308165082
291,8872,24,4,15,15-Apr-0024 00:00:00,278.886980862278,280.43397452683797,277.339987197718
292,8902,24,5,15,15-May-0024 00:00:00,278.828683619285,280.335733445962,277.32163379260896
293,8933,24,6,15,15-Jun-0024 00:00:00,278.09461343901796,278.820016013655,277.369210864381
294,8963,24,7,15,15-Jul-0024 00:00:00,276.45369382739,275.53760143377997,277.36978622099997
295,8994,24,8,15,15-Aug-0024 00:00:00,274.849984863528,272.475932669846,277.22403705721
296,9025,24,9,15,15-Sep-0024 00:00:00,274.809066954892,272.572629697722,277.045504212062
297,9055,24,10,15,15-Oct-0024 00:00:00,275.844574813196,274.680454620133,277.008695006259
298,9086,24,11,15,15-Nov-0024 00:00:00,276.847439738356,276.558009989196,277.136869487517
299,9116,24,12,15,15-Dec-0024 00:00:00,277.48266624984404,277.79884813867994,277.166484361008
300,9147,25,1,15,15-Jan-0025 00:00:00,277.94073226491,278.619952208239,277.261512321581
301,9178,25,2,15,15-Feb-0025 00:00:00,278.321081983055,279.273422217141,277.36874174896803
302,9206,25,3,15,15-Mar-0025 00:00:00,278.660079258181,279.913022912743,277.40713560362
303,9237,25,4,15,15-Apr-0025 00:00:00,278.897548490017,280.444542154577,277.350554825457
304,9267,25,5,15,15-May-0025 00:00:00,278.838561256412,280.345611083089,277.331511429736
305,9298,25,6,15,15-Jun-0025 00:00:00,278.103455393376,278.828857968013,277.37805281873904
306,9328,25,7,15,15-Jul-0025 00:00:00,276.461243067772,275.54515067416196,277.37733546138196
307,9359,25,8,15,15-Aug-0025 00:00:00,274.85607301967605,272.48202082599397,277.230125213358
308,9390,25,9,15,15-Sep-0025 00:00:00,274.813614317497,272.577177060327,277.050051574667
309,9420,25,10,15,15-Oct-0025 00:00:00,275.847590333898,274.683470140835,277.011710526961
310,9451,25,11,15,15-Nov-0025 00:00:00,276.84902102974496,276.559591280585,277.13845077890596
311,9481,25,12,15,15-Dec-0025 00:00:00,277.48299958545897,277.799181474295,277.166817696623
312,9512,26,1,15,15-Jan-0026 00:00:00,277.940092579238,278.619312522567,277.260872635909
313,9543,26,2,15,15-Feb-0026 00:00:00,278.31983287153304,279.27217310562,277.367492637447
314,9571,26,3,15,15-Mar-0026 00:00:00,278.658672977197,279.911616631759,277.405729322636
315,9602,26,4,15,15-Apr-0026 00:00:00,278.896524286793,280.443517951353,277.34953062223303
316,9632,26,5,15,15-May-0026 00:00:00,278.838472099498,280.345521926175,277.331422272822
317,9663,26,6,15,15-Jun-0026 00:00:00,278.104765601297,278.830168175934,277.37936302666003
318,9693,26,7,15,15-Jul-0026 00:00:00,276.46432051845,275.54822812483997,277.38041291206
